scientificName	accession	taxid
plasmid	NZ_CP021802	382
plasmid	NZ_CP021803	382
plasmid	NZ_CP018625	562
plasmid	NZ_CP018626	562
plasmid	NZ_CP017721	70803
plasmid	NZ_CP017722	70803
plasmid	NZ_CP022118	1242107
plasmid	NZ_CP022119	1242107
plasmid	NZ_CP022136	1243616
plasmid	NC_002091	1430
plasmid	NZ_CP022137	1243616
plasmid	NZ_CP022035	1243584
plasmid	NZ_CP022036	1243584
plasmid	NZ_CP015844	83334
plasmid	NZ_CP015845	83334
plasmid	NZ_CP015847	83334
plasmid	NZ_CP022913	1446746
plasmid	NZ_CP022914	1446746
plasmid	NZ_CP021328	54291
plasmid	NZ_CP020740	265293
plasmid	NC_011150	43767
plasmid	NZ_CP018837	687
plasmid	NZ_CP016323	672
plasmid	NZ_CP015865	1224742
plasmid	NC_015955	756883
plasmid	NC_015959	756883
plasmid	NZ_CP033728	2487345
plasmid	NZ_CP022424	63
plasmid	NZ_CP022425	63
plasmid	NZ_CP022004	149539
plasmid	NZ_CP022451	286783
plasmid	NC_011151	43767
plasmid	NZ_CP022452	286783
plasmid	NZ_CP022453	286783
plasmid	NZ_CP022454	286783
plasmid	NZ_LT904889	90370
plasmid	NZ_LT904895	90370
plasmid	NZ_CP014863	49899
plasmid	NZ_LT904853	90370
plasmid	NZ_LT904873	90370
plasmid	NZ_LT904874	90370
plasmid	NZ_CP022248	1282
plasmid	NC_010029	1071769
plasmid	NZ_CP022249	1282
plasmid	NZ_CP022250	1282
plasmid	NZ_CP022251	1282
plasmid	NZ_CP022252	1282
plasmid	NZ_LT904879	90370
plasmid	NZ_LT904880	90370
plasmid	NZ_CP020493	59201
plasmid	NZ_CP020494	59201
plasmid	NZ_CP021289	562
plasmid	NZ_CP022931	53345
plasmid	NC_004446	889211
plasmid	NZ_CP022416	1402135
plasmid	NZ_CP022417	1402135
plasmid	NZ_CP022418	1402135
plasmid	NZ_CP022419	1402135
plasmid	NZ_CP022420	1402135
plasmid	NZ_CP022421	1402135
plasmid	NZ_CP022422	1402135
plasmid	NZ_CP023143	562
plasmid	NZ_CP023144	562
plasmid	NZ_CP023145	562
plasmid	NC_009351	105260
plasmid	NZ_CP023350	562
plasmid	NZ_CP023351	562
plasmid	NZ_CP023352	562
plasmid	NZ_CP022516	616991
plasmid	NZ_CP023372	562
plasmid	NZ_CP023373	562
plasmid	NZ_CP023374	562
plasmid	NZ_CP023375	562
plasmid	NZ_CP023376	562
plasmid	NZ_CP023056	55601
plasmid	NC_013784	264203
plasmid	NC_010885	562
plasmid	NC_002092	2371
plasmid	NZ_CP011836	353
plasmid	NZ_CP011837	353
plasmid	NZ_CP011838	353
plasmid	NZ_CP023210	55601
plasmid	NZ_CP023363	562
plasmid	NZ_CP023365	562
plasmid	NZ_CP023347	562
plasmid	NZ_CP023348	562
plasmid	NZ_CP023002	1392
plasmid	NZ_CP023003	1392
plasmid	NC_013785	264203
plasmid	NZ_CP016879	56454
plasmid	NZ_CP023384	562
plasmid	NZ_CP023385	562
plasmid	NZ_CP023367	562
plasmid	NZ_CP023368	562
plasmid	NZ_CP023369	562
plasmid	NZ_CP023370	562
plasmid	NZ_CP022370	2015316
plasmid	NZ_CP022371	2015316
plasmid	NZ_CP023312	55601
plasmid	NC_013786	264203
plasmid	NZ_CP023360	562
plasmid	NZ_CP023361	562
plasmid	NZ_CP023362	562
plasmid	NZ_CP023411	1502
plasmid	NZ_CP023412	1502
plasmid	NZ_CP023413	1502
plasmid	NZ_CP022541	74033
plasmid	NZ_CP022542	74033
plasmid	NZ_CP022543	74033
plasmid	NZ_CP023160	86040
plasmid	NC_013787	264203
plasmid	NZ_CP023161	86040
plasmid	NZ_CP023162	86040
plasmid	NZ_CP023156	86040
plasmid	NZ_CP023157	86040
plasmid	NZ_CP023158	86040
plasmid	NZ_CP022984	859143
plasmid	NZ_CP023424	1352
plasmid	NZ_CP023425	1352
plasmid	NZ_CP023426	1352
plasmid	NZ_CP023427	1352
plasmid	NC_013788	264203
plasmid	NZ_CP023180	1396
plasmid	NZ_CP023181	1396
plasmid	NZ_CP023182	1396
plasmid	NZ_CP023183	1396
plasmid	NZ_CP023053	1639
plasmid	NZ_CP023051	1639
plasmid	NZ_AP017631	1502
plasmid	NZ_CP017473	550
plasmid	NZ_CP008839	1380360
plasmid	NZ_CP008840	1380360
plasmid	NC_014231	941322
plasmid	NZ_CP022738	229007
plasmid	NZ_CP022739	229007
plasmid	NZ_CP022740	229007
plasmid	NZ_CP017067	1590
plasmid	NZ_CP017068	1590
plasmid	NZ_CP019585	382
plasmid	NZ_CP019586	382
plasmid	NZ_CP017144	197700
plasmid	NZ_CP017145	197700
plasmid	NZ_CP022824	2026240
plasmid	NC_015509	394098
plasmid	NZ_CP022825	2026240
plasmid	NZ_CP022826	2026240
plasmid	NZ_CP023393	1366
plasmid	NZ_CP023394	1366
plasmid	NZ_CP023186	1134687
plasmid	NZ_CP023187	1134687
plasmid	NZ_CP023188	1134687
plasmid	NZ_CP023045	75985
plasmid	NZ_CP023167	90105
plasmid	NZ_CP017178	28901
plasmid	NC_003486	573
plasmid	NZ_CP023354	562
plasmid	NZ_CP023355	562
plasmid	NZ_CP023356	562
plasmid	NZ_CP017233	28901
plasmid	NZ_CP022224	222805
plasmid	NZ_CP022225	222805
plasmid	NZ_CP022169	90371
plasmid	NZ_CP023378	562
plasmid	NZ_CP023379	562
plasmid	NZ_CP023380	562
plasmid	NC_009666	1590
plasmid	NZ_CP023381	562
plasmid	NZ_CP023382	562
plasmid	NZ_CP023175	1590
plasmid	NZ_CP023176	1590
plasmid	NZ_CP023177	1590
plasmid	NZ_CP023178	1590
plasmid	NZ_CP023387	562
plasmid	NZ_CP023389	562
plasmid	NZ_CP023358	562
plasmid	NZ_AP014922	1280
plasmid	NC_011977	562
plasmid	NZ_CP022747	1673076
plasmid	NZ_CP022748	1673076
plasmid	NZ_CP022749	1673076
plasmid	NZ_CP022750	1673076
plasmid	NZ_CP022751	1673076
plasmid	NZ_CP023150	1767
plasmid	NZ_CP017086	584
plasmid	NZ_CP017083	584
plasmid	NZ_CP017084	584
plasmid	NZ_CP022602	271865
plasmid	NC_012813	470
plasmid	NC_010886	573
plasmid	NZ_CP022605	271865
plasmid	NZ_AP017559	1048396
plasmid	NZ_CP023152	222805
plasmid	NZ_CP023153	222805
plasmid	NZ_AP017921	274
plasmid	NZ_AP017570	29284
plasmid	NZ_AP017571	29284
plasmid	NZ_CP023148	701042
plasmid	NZ_CP022465	208479
plasmid	NZ_CP023068	716928
plasmid	NC_004991	438
plasmid	NZ_CP023069	716928
plasmid	NZ_CP023064	794846
plasmid	NZ_CP023065	794846
plasmid	NZ_CP023066	794846
plasmid	NZ_CP023440	2005884
plasmid	NZ_CP023455	2033435
plasmid	NZ_CP019486	382
plasmid	NZ_CP019487	382
plasmid	NZ_CP019483	382
plasmid	NZ_CP019484	382
plasmid	NC_015712	1502
plasmid	NZ_AP017976	1938334
plasmid	NZ_CP017861	197
plasmid	NZ_CP023071	1128334
plasmid	NZ_CP023072	1128334
plasmid	NZ_CP023073	1128334
plasmid	NZ_CP012421	33989
plasmid	NZ_CP012422	33989
plasmid	NZ_AP015030	303
plasmid	NZ_AP015031	303
plasmid	NZ_AP015032	303
plasmid	NC_015855	1196325
plasmid	NZ_AP015033	303
plasmid	NZ_CP019912	1944648
plasmid	NZ_AP017937	1245
plasmid	NZ_AP017938	1245
plasmid	NZ_AP017939	1245
plasmid	NZ_CP021153	85581
plasmid	NZ_CP021154	85581
plasmid	NZ_CP021155	85581
plasmid	NZ_CP021156	85581
plasmid	NZ_CP023753	1639
plasmid	NC_007202	1428
plasmid	NZ_CP013069	121719
plasmid	NZ_CP017202	139
plasmid	NZ_CP017203	139
plasmid	NZ_CP017204	139
plasmid	NZ_CP017205	139
plasmid	NZ_CP017206	139
plasmid	NZ_CP017207	139
plasmid	NZ_CP017208	139
plasmid	NZ_CP017209	139
plasmid	NZ_CP017210	139
plasmid	NC_009751	889971
plasmid	NZ_CP017211	139
plasmid	NZ_CP017212	139
plasmid	NZ_CP017213	139
plasmid	NZ_CP017214	139
plasmid	NZ_CP017215	139
plasmid	NZ_CP017216	139
plasmid	NZ_CP017217	139
plasmid	NZ_CP017218	139
plasmid	NZ_CP017219	139
plasmid	NZ_CP024294	562
plasmid	NC_006821	132264
plasmid	NZ_CP024295	562
plasmid	NZ_CP024296	562
plasmid	NZ_CP024279	562
plasmid	NZ_CP024280	562
plasmid	NZ_CP024281	562
plasmid	NZ_CP024270	562
plasmid	NZ_CP024271	562
plasmid	NZ_CP024272	562
plasmid	NZ_CP023707	636
plasmid	NZ_CP024093	562
plasmid	NC_001994	1280
plasmid	NZ_CP024094	562
plasmid	NZ_CP024095	562
plasmid	NZ_CP024454	83554
plasmid	NZ_CP023816	562
plasmid	NZ_CP024274	562
plasmid	NZ_CP015616	108981
plasmid	NZ_CP015617	108981
plasmid	NZ_CP015618	108981
plasmid	NZ_CP015619	108981
plasmid	NZ_CP015620	108981
plasmid	NC_002698	1086030
plasmid	NZ_CP015621	108981
plasmid	NZ_CP024297	562
plasmid	NZ_CP024298	562
plasmid	NZ_CP024261	562
plasmid	NZ_CP024262	562
plasmid	NZ_CP024456	83554
plasmid	NZ_CP024452	83554
plasmid	NZ_CP017793	1352
plasmid	NZ_CP017794	1352
plasmid	NZ_CP017795	1352
plasmid	NC_017385	759362
plasmid	NZ_CP017796	1352
plasmid	NZ_AP017625	1124626
plasmid	NZ_CP024721	562
plasmid	NZ_CP024722	562
plasmid	NZ_CP024718	562
plasmid	NZ_CP024719	562
plasmid	NC_017386	759362
plasmid	NC_010898	562
plasmid	NZ_CP017798	1352
plasmid	NZ_CP017799	1352
plasmid	NZ_LN774770	297352
plasmid	NZ_LN774771	297352
plasmid	NZ_CP024662	562
plasmid	NZ_CP024663	562
plasmid	NZ_CP024664	562
plasmid	NZ_CP024665	562
plasmid	NC_004930	1359
plasmid	NZ_CP024666	562
plasmid	NZ_CP024668	562
plasmid	NZ_CP024669	562
plasmid	NZ_CP024670	562
plasmid	NZ_CP024671	562
plasmid	NZ_HG917973	1131442
plasmid	NZ_CP022659	59201
plasmid	NZ_CP022660	59201
plasmid	NZ_CP018641	149539
plasmid	NC_020124	529122
plasmid	NC_014232	762608
plasmid	NC_022874	529122
plasmid	NC_022875	529122
plasmid	NC_022876	529122
plasmid	NC_022877	529122
plasmid	NC_022882	529122
plasmid	NZ_CP018643	149539
plasmid	NZ_CP018658	149539
plasmid	NZ_CP014688	1076596
plasmid	NZ_CP018649	149539
plasmid	NZ_CP018650	149539
plasmid	NC_014247	43767
plasmid	NZ_CP015879	53408
plasmid	NZ_CP024471	623
plasmid	NZ_CP024472	623
plasmid	NZ_CP018646	149539
plasmid	NZ_CP018662	149539
plasmid	NZ_CP018663	149539
plasmid	NZ_CP022991	2026199
plasmid	NZ_CP022992	2026199
plasmid	NZ_CP022993	2026199
plasmid	NZ_CP022994	2026199
plasmid	NC_019255	749
plasmid	NZ_CP022995	2026199
plasmid	NZ_CP022996	2026199
plasmid	NZ_CP024166	913070
plasmid	NZ_CP024167	913070
plasmid	NZ_CP018660	149539
plasmid	NZ_CP022661	59201
plasmid	NZ_CP022662	59201
plasmid	NZ_CP023549	2033869
plasmid	NZ_CP023550	2033869
plasmid	NZ_CP023551	2033869
plasmid	NC_019979	749
plasmid	NZ_CP018636	149539
plasmid	NZ_LN606601	446692
plasmid	NZ_CP018656	149539
plasmid	NZ_CP018638	149539
plasmid	NZ_CP018639	149539
plasmid	NZ_CP015289	1063
plasmid	NZ_CP015290	1063
plasmid	NZ_CP015291	1063
plasmid	NZ_CP015292	1063
plasmid	NZ_CP015293	1063
plasmid	NC_006145	33967
plasmid	NZ_CP018634	149539
plasmid	NZ_CP016446	303
plasmid	NZ_CP021653	305
plasmid	NZ_CP021767	305
plasmid	NZ_CP018862	470
plasmid	NZ_CP024713	103796
plasmid	NZ_CP024714	103796
plasmid	NZ_CP024423	147645
plasmid	NZ_CP024424	147645
plasmid	NZ_CP024425	147645
plasmid	NC_001379	44272
plasmid	NZ_CP024426	147645
plasmid	NZ_CP024427	147645
plasmid	NZ_CP024428	147645
plasmid	NZ_CP024409	1282
plasmid	NZ_CP024410	1282
plasmid	NZ_CP022264	473426
plasmid	NZ_CP022265	473426
plasmid	NZ_CP022266	473426
plasmid	NZ_CP024438	1282
plasmid	NZ_CP024439	1282
plasmid	NC_002102	585520
plasmid	NZ_CP024440	1282
plasmid	NZ_CP024441	1282
plasmid	NZ_CP013748	121292
plasmid	NZ_CP024068	1624
plasmid	NZ_CP024069	1624
plasmid	NZ_CP024070	1624
plasmid	NZ_CP015509	1639
plasmid	NZ_CP024550	573
plasmid	NZ_CP024551	573
plasmid	NZ_CP024552	573
plasmid	NC_012722	1589
plasmid	NZ_CP024553	573
plasmid	NZ_CP024554	573
plasmid	NZ_CP024500	573
plasmid	NZ_CP024501	573
plasmid	NZ_CP024502	573
plasmid	NZ_CP024503	573
plasmid	NZ_CP024064	1624
plasmid	NZ_CP024065	1624
plasmid	NZ_CP024066	1624
plasmid	NZ_CP024497	573
plasmid	NC_011839	1596
plasmid	NC_010913	1597
plasmid	NZ_CP024498	573
plasmid	NZ_CP017320	1358019
plasmid	NZ_CP017321	1358019
plasmid	NZ_CP017322	1358019
plasmid	NZ_CP024459	573
plasmid	NZ_CP024460	573
plasmid	NZ_CP024461	573
plasmid	NZ_CP024462	573
plasmid	NZ_CP024463	573
plasmid	NZ_CP024464	573
plasmid	NC_001757	349123
plasmid	NZ_CP024465	573
plasmid	NZ_CP023646	624
plasmid	NZ_CP023647	624
plasmid	NZ_CP023648	624
plasmid	NZ_CP023649	624
plasmid	NZ_CP023650	624
plasmid	NZ_CP023651	624
plasmid	NZ_CP023652	624
plasmid	NZ_CP023653	624
plasmid	NZ_CP024522	573
plasmid	NC_014553	349123
plasmid	NZ_CP024524	573
plasmid	NZ_CP024525	573
plasmid	NZ_CP024526	573
plasmid	NZ_CP024527	573
plasmid	NZ_CP024529	573
plasmid	NZ_CP024532	573
plasmid	NZ_CP024533	573
plasmid	NZ_CP024534	573
plasmid	NZ_CP024537	573
plasmid	NZ_CP024541	573
plasmid	NC_004942	1599
plasmid	NZ_CP014946	261164
plasmid	NZ_LT960785	1599
plasmid	NZ_LT960786	1599
plasmid	NZ_LT960787	1599
plasmid	NZ_CP017698	1423822
plasmid	NZ_CP017699	1423822
plasmid	NZ_CP017700	1423822
plasmid	NZ_CP017701	1423822
plasmid	NZ_CP023670	702114
plasmid	NZ_CP024192	573
plasmid	NC_010936	1599
plasmid	NZ_CP024195	573
plasmid	NZ_CP024196	573
plasmid	NZ_CP024197	573
plasmid	NZ_CP024414	1590
plasmid	NZ_CP024415	1590
plasmid	NZ_CP024416	1590
plasmid	NZ_CP024417	1590
plasmid	NZ_CP024490	573
plasmid	NZ_CP024491	573
plasmid	NZ_CP024492	573
plasmid	NC_011652	1599
plasmid	NZ_CP024493	573
plasmid	NZ_CP024494	573
plasmid	NZ_CP024495	573
plasmid	NZ_CP024546	573
plasmid	NZ_CP024547	573
plasmid	NZ_CP015197	1825069
plasmid	NZ_LT960791	1599
plasmid	NZ_LT960792	1599
plasmid	NZ_CP015198	1825069
plasmid	NZ_LT960778	1599
plasmid	NC_011798	936140
plasmid	NZ_LT960779	1599
plasmid	NZ_LT960780	1599
plasmid	NZ_CP024483	573
plasmid	NZ_CP024485	573
plasmid	NZ_CP024486	573
plasmid	NZ_CP024487	573
plasmid	NZ_CP024564	573
plasmid	NZ_CP024567	573
plasmid	NZ_CP024568	573
plasmid	NZ_CP024569	573
plasmid	NC_014255	1639
plasmid	NZ_CP024573	573
plasmid	NZ_CP024574	573
plasmid	NZ_CP024575	573
plasmid	NZ_LT960789	1599
plasmid	NZ_CP019438	1915078
plasmid	NZ_CP019439	1915078
plasmid	NZ_CP023773	1590
plasmid	NZ_CP023774	1590
plasmid	NZ_CP017681	1280
plasmid	NZ_CP024505	573
plasmid	NC_001787	1661
plasmid	NZ_CP024506	573
plasmid	NZ_CP024507	573
plasmid	NZ_CP024508	573
plasmid	NZ_CP024509	573
plasmid	NZ_CP024510	573
plasmid	NZ_CP024511	573
plasmid	NZ_CP024512	573
plasmid	NZ_CP024513	573
plasmid	NZ_CP024514	573
plasmid	NZ_CP014638	672
plasmid	NC_010908	1684
plasmid	NZ_CP024516	573
plasmid	NZ_CP024517	573
plasmid	NZ_CP024518	573
plasmid	NZ_CP024519	573
plasmid	NZ_CP024520	573
plasmid	NZ_CP014703	305
plasmid	NZ_CP017683	1280
plasmid	NZ_CP017464	45972
plasmid	NZ_CP017465	45972
plasmid	NZ_CP017467	214473
plasmid	NC_010877	1690
plasmid	NC_010919	644
plasmid	NZ_CP017468	214473
plasmid	NZ_CP023658	65959
plasmid	NZ_CP023659	65959
plasmid	NZ_CP023660	65959
plasmid	NZ_CP024317	47466
plasmid	NZ_CP024318	47466
plasmid	NZ_CP024319	47466
plasmid	NZ_CP024320	47466
plasmid	NZ_CP024321	47466
plasmid	NZ_CP024322	47466
plasmid	NC_002522	1703
plasmid	NZ_CP024323	47466
plasmid	NZ_CP024324	47466
plasmid	NZ_CP024325	47466
plasmid	NZ_CP024326	47466
plasmid	NZ_CP024327	47466
plasmid	NZ_CP024328	47466
plasmid	NZ_CP024329	47466
plasmid	NZ_CP024330	47466
plasmid	NZ_CP024331	47466
plasmid	NZ_CP024332	47466
plasmid	NC_001456	1718
plasmid	NZ_CP018759	237610
plasmid	NZ_CP022700	104102
plasmid	NZ_CP021405	1411902
plasmid	NZ_CP021406	1411902
plasmid	NZ_CP021407	1411902
plasmid	NZ_CP021408	1411902
plasmid	NZ_CP021409	1411902
plasmid	NZ_CP021410	1411902
plasmid	NZ_CP021411	1411902
plasmid	NZ_CP024352	47466
plasmid	NC_001791	1718
plasmid	NZ_CP024353	47466
plasmid	NZ_CP024354	47466
plasmid	NZ_CP024355	47466
plasmid	NZ_CP024356	47466
plasmid	NZ_CP024357	47466
plasmid	NZ_CP024358	47466
plasmid	NZ_CP024359	47466
plasmid	NZ_CP024360	47466
plasmid	NZ_CP024361	47466
plasmid	NZ_CP024362	47466
plasmid	NC_002099	1718
plasmid	NZ_CP024363	47466
plasmid	NZ_CP024364	47466
plasmid	NZ_CP024365	47466
plasmid	NZ_CP024366	47466
plasmid	NZ_CP024367	47466
plasmid	NZ_CP024368	47466
plasmid	NZ_CP024369	47466
plasmid	NZ_CP024370	47466
plasmid	NZ_CP014353	1748
plasmid	NZ_CP010801	105219
plasmid	NC_002115	1718
plasmid	NZ_CP018333	470
plasmid	NZ_CP018334	470
plasmid	NZ_CP017461	214473
plasmid	NZ_CP017462	214473
plasmid	NZ_CP016905	305
plasmid	NZ_CP017678	1280
plasmid	NZ_CP024206	47466
plasmid	NZ_CP024207	47466
plasmid	NZ_CP024208	47466
plasmid	NZ_CP024209	47466
plasmid	NC_010243	1718
plasmid	NZ_CP024210	47466
plasmid	NZ_CP024211	47466
plasmid	NZ_CP024212	47466
plasmid	NZ_CP024213	47466
plasmid	NZ_CP024214	47466
plasmid	NZ_CP024215	47466
plasmid	NZ_CP024216	47466
plasmid	NZ_CP024217	47466
plasmid	NZ_CP024218	47466
plasmid	NZ_CP024219	47466
plasmid	NC_013726	1718
plasmid	NZ_CP024220	47466
plasmid	NZ_CP024221	47466
plasmid	NZ_CP024222	47466
plasmid	NZ_CP024334	47466
plasmid	NZ_CP024335	47466
plasmid	NZ_CP024336	47466
plasmid	NZ_CP024337	47466
plasmid	NZ_CP024338	47466
plasmid	NZ_CP024339	47466
plasmid	NZ_CP024340	47466
plasmid	NC_002580	1744
plasmid	NZ_CP024341	47466
plasmid	NZ_CP024342	47466
plasmid	NZ_CP024343	47466
plasmid	NZ_CP024344	47466
plasmid	NZ_CP024345	47466
plasmid	NZ_CP024346	47466
plasmid	NZ_CP024347	47466
plasmid	NZ_CP024348	47466
plasmid	NZ_CP024349	47466
plasmid	NZ_CP024350	47466
plasmid	NC_010065	1744
plasmid	NZ_CP024241	2048775
plasmid	NZ_CP024242	2048775
plasmid	NZ_CP024372	47466
plasmid	NZ_CP024373	47466
plasmid	NZ_CP024374	47466
plasmid	NZ_CP024375	47466
plasmid	NZ_CP024376	47466
plasmid	NZ_CP024377	47466
plasmid	NZ_CP024378	47466
plasmid	NZ_CP024379	47466
plasmid	NC_006258	1833
plasmid	NC_010929	358
plasmid	NZ_CP024380	47466
plasmid	NZ_CP024381	47466
plasmid	NZ_CP024382	47466
plasmid	NZ_CP024383	47466
plasmid	NZ_CP024384	47466
plasmid	NZ_CP024385	47466
plasmid	NZ_CP024386	47466
plasmid	NZ_CP024387	47466
plasmid	NZ_CP024388	47466
plasmid	NZ_CP024389	47466
plasmid	NC_002699	1856
plasmid	NZ_CP024224	1446701
plasmid	NZ_CP024225	1446701
plasmid	NZ_CP024226	1446701
plasmid	NZ_CP024227	1446701
plasmid	NZ_CP024233	1446746
plasmid	NZ_CP024234	1446746
plasmid	NZ_CP024235	1446746
plasmid	NZ_CP024236	1446746
plasmid	NZ_CP024237	1446746
plasmid	NZ_CP024258	2048780
plasmid	NC_001738	1901
plasmid	NZ_CP024259	2048780
plasmid	NZ_CP024036	412384
plasmid	NZ_CP024037	412384
plasmid	NZ_CP024264	1446701
plasmid	NZ_CP024265	1446701
plasmid	NZ_CP024229	1446707
plasmid	NZ_CP024230	1446707
plasmid	NZ_CP024231	1446707
plasmid	NZ_CP024244	2048776
plasmid	NZ_CP024125	470
plasmid	NC_003319	1902
plasmid	NZ_CP024246	2048781
plasmid	NZ_CP024247	2048781
plasmid	NZ_CP024248	2048781
plasmid	NZ_CP024276	1446746
plasmid	NZ_CP024277	1446746
plasmid	NZ_LT900339	290633
plasmid	NZ_CP024648	2049935
plasmid	NZ_CP024290	2048778
plasmid	NZ_CP024291	2048778
plasmid	NZ_CP024292	2048778
plasmid	NC_010097	1914
plasmid	NZ_CP024577	470
plasmid	NZ_CP024578	470
plasmid	NZ_CP015245	1055545
plasmid	NZ_CP015246	1055545
plasmid	NZ_CP018045	35760
plasmid	NZ_CP015623	1652495
plasmid	NZ_CP015624	1652495
plasmid	NZ_CP023546	195
plasmid	NZ_CP023547	195
plasmid	NZ_AP017930	1423833
plasmid	NC_004933	1200984
plasmid	NZ_CP018797	152331
plasmid	NZ_CP018798	152331
plasmid	NZ_CP016917	1426
plasmid	NZ_CP016918	1426
plasmid	NZ_CP013214	1514105
plasmid	NZ_CP023544	197
plasmid	NZ_CP023779	455432
plasmid	NZ_CP024609	2045208
plasmid	NZ_LT821324	83559
plasmid	NZ_CP020460	1599
plasmid	NC_004808	1928
plasmid	NZ_CP020461	1599
plasmid	NZ_CP022197	1758178
plasmid	NZ_CP017262	1597
plasmid	NZ_CP017263	1597
plasmid	NZ_CP017264	1597
plasmid	NZ_CP017265	1597
plasmid	NZ_CP017266	1597
plasmid	NZ_CP018129	1352
plasmid	NZ_CP018130	1352
plasmid	NZ_CP018131	1352
plasmid	NC_004934	1935
plasmid	NZ_CP018132	1352
plasmid	NZ_CP024844	1346
plasmid	NC_011223	486408
plasmid	NC_011225	486408
plasmid	NZ_CP024839	573
plasmid	NZ_CP024840	573
plasmid	NZ_CP024841	573
plasmid	NZ_CP024831	562
plasmid	NZ_CP024832	562
plasmid	NZ_CP024833	562
plasmid	NC_002569	2105
plasmid	NZ_CP023552	562
plasmid	NZ_CP024816	562
plasmid	NZ_CP024817	562
plasmid	NZ_CP024818	562
plasmid	NZ_CP024860	562
plasmid	NZ_CP024861	562
plasmid	NZ_CP024856	562
plasmid	NZ_CP024857	562
plasmid	NZ_CP024858	562
plasmid	NZ_CP024827	562
plasmid	NC_007387	2133
plasmid	NZ_CP024828	562
plasmid	NZ_CP024829	562
plasmid	NZ_CP024835	573
plasmid	NZ_CP024836	573
plasmid	NZ_CP024837	573
plasmid	NZ_CP024822	562
plasmid	NZ_CP024823	562
plasmid	NZ_CP024824	562
plasmid	NZ_CP024825	562
plasmid	NZ_CP024863	562
plasmid	NC_007388	2133
plasmid	NC_010937	1502
plasmid	NZ_CP024864	562
plasmid	NZ_CP024865	562
plasmid	NZ_CP024852	562
plasmid	NZ_CP024853	562
plasmid	NZ_CP024854	562
plasmid	NZ_CP024820	546
plasmid	NZ_CP024813	2051905
plasmid	NZ_CP024814	2051905
plasmid	NZ_CP017607	138072
plasmid	NZ_CP017608	138072
plasmid	NC_007389	2133
plasmid	NZ_CP017609	138072
plasmid	NZ_CP019575	1280
plasmid	NZ_CP024888	562
plasmid	NZ_CP024887	562
plasmid	NZ_CP024177	34062
plasmid	NZ_CP024178	34062
plasmid	NZ_CP024179	34062
plasmid	NZ_CP024186	34062
plasmid	NZ_CP024187	34062
plasmid	NZ_CP024188	34062
plasmid	NC_007390	2133
plasmid	NZ_CP024189	34062
plasmid	NZ_CP022446	1003239
plasmid	NZ_CP022447	1003239
plasmid	NZ_CP022448	1003239
plasmid	NZ_CP024925	33964
plasmid	NZ_CP024926	33964
plasmid	NZ_CP024927	33964
plasmid	NZ_CP025009	573
plasmid	NZ_CP025010	573
plasmid	NZ_CP025006	573
plasmid	NC_007391	2133
plasmid	NZ_CP025007	573
plasmid	NZ_CP025083	1639
plasmid	NZ_CP015525	149539
plasmid	NZ_CP015527	149539
plasmid	NZ_CP025081	573
plasmid	NZ_CP018261	29430
plasmid	NZ_CP025078	1352
plasmid	NZ_CP022484	565651
plasmid	NZ_CP022485	565651
plasmid	NZ_CP022486	565651
plasmid	NC_007392	2133
plasmid	NZ_CP022487	565651
plasmid	NZ_CP016356	47714
plasmid	NZ_CP018062	53346
plasmid	NZ_CP024656	1396
plasmid	NZ_CP024657	1396
plasmid	NZ_CP024658	1396
plasmid	NZ_CP023400	298657
plasmid	NZ_CP018001	1914541
plasmid	NZ_CP025052	287
plasmid	NZ_CP021914	2009329
plasmid	NC_005563	2176
plasmid	NZ_CP021915	2009329
plasmid	NZ_CP021916	2009329
plasmid	NZ_CP021917	2009329
plasmid	NZ_CP021918	2009329
plasmid	NZ_CP021919	2009329
plasmid	NZ_CP024786	2038116
plasmid	NZ_CP024787	2038116
plasmid	NZ_CP024788	2038116
plasmid	NZ_CP024789	2038116
plasmid	NZ_CP024790	2038116
plasmid	NC_002097	2214
plasmid	NZ_CP024791	2038116
plasmid	NZ_CP024792	2038116
plasmid	NZ_CP024793	2038116
plasmid	NZ_CP025114	2057741
plasmid	NZ_CP020371	1166950
plasmid	NZ_CP020372	1166950
plasmid	NZ_CP024181	34062
plasmid	NZ_CP024182	34062
plasmid	NZ_CP024183	34062
plasmid	NZ_CP024184	34062
plasmid	NC_002121	2242
plasmid	NZ_CP025282	195
plasmid	NZ_CP025123	2058136
plasmid	NZ_CP025124	2058136
plasmid	NZ_CP025125	2058136
plasmid	NZ_CP025126	2058136
plasmid	NZ_CP025127	2058136
plasmid	NZ_CP025128	2058136
plasmid	NZ_CP025129	2058136
plasmid	NZ_CP025130	2058136
plasmid	NZ_CP025131	2058136
plasmid	NC_010088	2242
plasmid	NZ_CP025132	2058136
plasmid	NZ_CP025133	2058136
plasmid	NZ_CP025134	2058136
plasmid	NZ_CP025260	1639
plasmid	NZ_CP025329	562
plasmid	NZ_CP019156	1932004
plasmid	NZ_CP019157	1932004
plasmid	NZ_CP025141	573
plasmid	NZ_CP025142	573
plasmid	NZ_CP025144	573
plasmid	NC_004531	2248
plasmid	NZ_CP025145	573
plasmid	NZ_CP025402	562
plasmid	NZ_CP025403	562
plasmid	NZ_CP025267	470
plasmid	NZ_CP022408	991915
plasmid	NZ_CP025147	573
plasmid	NZ_CP025148	573
plasmid	NZ_CP017455	1089444
plasmid	NZ_CP024200	2048283
